Sample,YrBP,Abies,Acer,Alnus,Betula,Carya,Corylus,Cupressaceae,Fagus,Fraxinus,Larix,Ostrya.Carpinus,Picea,Pinus,Quercus,Tilia,Tsuga,Ulmus,Amaranthaceae,Ambrosia,Artemisia,Asteraceae,Poaceae
32,11244.4,1,1,0,1,3,0,9,0,1,14,11,92,294,16,1,0,7,2,5,16,0,4
33,11816.2,1,3,1,5,0,0,3,0,6,12,5,153,218,16,0,0,10,0,3,9,1,2
34,11816.2,1,0,0,7,0,0,2,0,1,0,1,99,216,5,0,0,10,0,1,17,1,0
35,12388.4,3,0,0,6,0,0,1,0,0,1,1,95,308,10,0,0,4,1,6,8,1,3
36,12941,3,0,0,6,0,0,0,0,0,1,2,57,180,11,0,0,10,0,6,10,0,1
1,182.4,2,17,1,36,0,1,0,20,2,0,2,2,142,24,1,63,20,0,2,2,0,2
2,234.1,0,9,4,25,0,0,0,9,3,0,3,0,66,10,1,27,6,0,1,0,0,0
3,290.5,0,23,1,39,1,3,0,24,2,0,0,2,121,20,3,63,13,1,0,2,0,1
4,348,0,7,4,19,1,0,0,10,1,0,1,2,60,8,1,31,7,0,0,2,0,1
5,404.8,1,16,2,40,1,3,0,9,2,0,1,3,121,10,1,60,12,1,1,1,0,1
6,462.2,0,16,2,18,1,3,0,6,0,0,0,4,120,17,3,47,14,0,2,0,0,0
7,519.6,0,19,2,38,1,1,0,6,4,0,1,2,137,11,2,37,16,0,5,0,0,1
8,575.1,0,15,4,43,3,0,0,10,2,0,0,7,168,26,2,44,28,1,1,3,0,1
9,632.3,0,31,0,43,0,1,1,6,6,0,0,1,130,13,1,57,25,0,0,2,0,3
10,690.4,1,30,2,32,1,3,0,9,1,0,2,8,106,18,1,47,19,0,3,0,0,0
11,859.6,0,20,1,45,1,3,1,18,3,0,1,2,107,15,3,32,23,1,1,1,0,4
12,1035.8,0,27,2,76,2,2,0,22,2,0,4,0,108,15,0,39,21,0,1,1,0,2
13,1212.1,0,27,0,63,0,0,0,15,2,0,1,1,104,26,4,37,29,0,3,4,0,2
14,1388.2,1,41,8,38,1,2,0,17,2,0,5,1,76,17,0,57,17,0,1,1,0,0
15,1563.8,1,26,8,49,2,2,0,25,3,0,4,3,76,13,1,65,19,0,1,4,0,1
16,1741.5,1,31,5,45,1,0,0,30,2,0,6,2,83,15,3,59,27,1,2,1,0,1
17,1920.7,0,31,1,44,3,0,0,28,1,0,1,3,69,10,2,77,22,1,0,0,0,0
18,2100.7,0,39,8,61,0,1,0,22,4,0,2,3,70,15,2,65,13,0,2,1,0,1
19,2279.8,0,25,1,49,0,1,0,16,4,0,1,0,90,19,0,71,20,1,1,4,0,2
20,2458.3,0,44,4,31,0,1,2,29,2,0,2,2,74,13,3,61,29,1,2,0,0,0
21,2637.1,0,28,5,33,3,2,0,31,2,0,3,0,101,14,0,70,17,0,2,4,0,0
22,2817.6,0,25,2,47,2,2,0,20,5,0,1,2,93,21,5,48,15,1,0,2,0,0
23,2989.7,0,39,4,59,1,1,0,38,4,0,1,1,74,11,1,52,19,1,2,2,0,0
24,3347.3,0,28,2,47,1,2,1,32,3,0,6,1,111,24,5,40,20,0,2,2,0,1
1,9114,1,0,1,46,1,3,5,0,1,3,4,40,196,14,0,0,16,3,4,15,0,1
2,9507,0,1,4,37,1,0,28,0,5,9,7,70,67,17,0,0,32,1,4,14,0,7
3,9650,0,0,5,21,3,5,5,0,9,14,7,127,85,21,0,0,35,5,9,8,2,9
4,9900,2,0,1,8,1,0,29,0,12,6,8,93,49,12,0,0,21,5,5,11,0,7
5,9957,1,1,2,9,3,0,24,0,12,18,3,142,58,23,0,0,29,4,7,14,3,7
6,10029,0,2,4,7,0,1,21,0,7,13,6,97,79,20,0,0,36,6,1,14,2,6
7,10100,0,1,4,9,2,4,11,0,10,9,4,149,55,29,0,0,22,3,4,9,2,5
8,10300,1,0,6,23,0,1,36,0,13,3,6,97,37,12,0,0,28,4,4,12,0,5
9,10500,1,1,7,28,0,2,26,0,18,2,3,124,35,10,0,0,16,2,4,10,5,6
10,10700,1,2,17,36,0,7,2,0,9,1,6,45,19,19,0,0,11,7,4,19,7,19
11,11000,0,0,15,11,0,5,6,0,4,0,7,32,6,9,0,0,8,10,3,18,4,24
12,11500,0,2,3,2,0,0,2,0,24,0,3,42,3,11,0,0,5,2,25,18,9,10
13,11800,0,0,6,2,0,1,0,0,15,0,1,36,3,2,0,0,1,7,25,11,10,11
1,745.8,3,1,32,26,0,4,14,0,2,0,2,25,174,8,0,0,5,3,3,5,3,2
2,1491.7,0,1,37,30,0,2,26,0,4,2,1,13,183,8,0,1,0,2,3,5,0,1
3,1900.9,1,0,39,50,0,1,54,0,3,2,3,10,236,3,0,0,0,3,1,2,2,6
4,2308.8,0,1,24,48,0,1,72,0,2,4,0,24,184,7,0,2,2,1,1,4,2,2
5,2732.8,1,0,54,34,0,2,19,0,4,1,1,10,164,4,0,1,3,0,2,5,0,4
6,3138.3,1,1,24,43,0,0,44,0,5,0,1,11,243,7,0,2,0,2,2,5,3,3
7,3540.6,1,0,27,58,0,4,33,0,2,4,2,10,167,9,0,0,1,0,5,10,0,5
8,4000.9,2,0,38,34,1,1,9,0,2,0,2,10,231,4,0,0,0,1,0,2,1,6
9,4474.6,0,1,13,26,0,0,14,0,5,2,0,3,216,5,0,0,2,0,2,3,3,5
10,4975.4,1,1,24,43,0,2,11,0,3,2,0,2,219,4,0,0,2,2,3,4,5,2
11,5451.8,2,0,30,30,0,1,1,0,5,1,2,3,270,13,0,0,2,4,2,8,0,2
12,5917.7,0,1,18,42,1,2,7,0,5,2,2,2,213,12,0,0,5,1,6,4,1,6
13,6370.8,0,1,27,29,0,3,10,0,9,0,5,2,225,3,0,0,4,1,2,7,2,2
14,6793.7,0,1,17,32,0,2,7,0,11,0,0,1,209,8,0,0,5,3,5,7,2,1
15,7111.4,0,0,12,48,0,2,4,0,3,2,4,3,210,10,0,0,7,4,7,8,1,2
16,7458.2,0,0,26,46,1,2,13,0,2,0,3,1,204,6,0,0,9,6,8,5,1,7
17,7797.9,1,0,24,38,0,3,0,0,5,1,3,12,230,1,0,0,4,9,13,10,1,10
18,8145.5,4,1,16,46,0,0,1,0,4,0,6,9,243,4,0,0,2,13,3,9,0,6
19,8495.4,2,1,27,38,0,4,1,0,5,1,1,24,251,6,0,0,2,3,9,10,0,1
20,8889.6,0,0,28,26,0,0,26,0,4,1,4,9,191,4,0,0,4,8,4,3,1,0
21,9284.2,2,1,3,25,0,3,0,0,1,3,3,24,211,7,0,0,2,1,6,7,3,4
22,9671.3,2,0,0,31,0,2,7,0,0,2,3,17,218,9,0,0,12,2,1,5,1,3
23,9765.9,1,1,5,44,1,1,5,0,3,5,12,21,329,11,0,0,13,6,7,22,1,2
24,9830.9,0,1,3,47,1,4,8,0,6,2,5,24,207,13,1,0,19,2,10,9,0,7
25,9875.3,3,0,1,46,0,0,1,0,6,4,4,37,187,11,0,1,10,5,1,7,1,3
26,9914.9,0,2,7,52,1,1,12,0,4,6,6,36,275,23,0,0,27,0,4,9,0,5
27,9957.4,1,1,3,74,1,5,34,0,7,12,4,68,240,16,0,0,30,2,8,11,0,12
28,10014.5,0,1,1,63,1,4,50,0,6,6,6,89,161,20,0,0,18,6,6,11,0,2
29,10060.5,1,1,3,63,4,5,31,0,3,9,5,84,121,12,0,0,28,2,1,11,2,2
30,10119.7,0,1,6,62,0,2,70,0,9,14,10,77,90,33,1,0,49,12,10,22,4,8
31,10166,0,0,2,24,1,1,45,0,4,16,5,86,102,29,0,0,41,8,10,12,2,7
32,10176.2,1,2,0,16,1,1,51,0,6,3,9,79,106,22,0,0,32,3,14,13,4,2
33,10211.2,0,0,1,23,2,0,29,0,1,9,6,59,81,24,0,0,24,6,4,7,3,5
34,10272.5,0,1,0,10,0,5,23,0,2,2,7,100,56,21,0,0,22,5,5,10,4,6
35,10194.4,0,1,6,17,1,2,50,0,4,15,5,61,44,26,0,0,33,6,12,18,1,10
36,10276.4,0,3,2,7,1,1,36,0,16,8,4,88,66,24,0,0,40,3,6,24,1,6
37,10573.2,4,1,3,19,1,8,7,0,20,0,7,114,73,18,0,0,20,3,0,0,2,2
1,-20,11,5,39,116,1,6,30,0,13,1,1,86,928,31,1,0,8,0,48,6,3,16
2,-10,11,3,33,67,0,5,45,0,8,0,1,77,684,20,0,0,3,0,44,14,5,15
3,0,2,4,48,74,0,3,45,0,3,4,2,77,842,13,0,0,2,0,85,10,4,20
4,10,20,3,69,135,1,3,39,0,13,1,1,117,1054,16,0,1,2,0,56,12,4,16
5,20,16,1,119,186,0,2,52,0,10,3,2,123,1320,16,0,1,4,0,71,11,6,18
6,30,8,4,75,158,1,2,45,0,3,4,10,76,1010,17,0,3,2,0,64,18,2,23
7,40,14,2,103,182,0,9,32,0,7,6,3,109,1154,22,1,0,5,0,71,13,4,16
8,50,8,4,109,182,4,5,60,0,3,14,5,88,1032,16,0,7,2,0,23,19,3,12
9,60,14,3,113,174,1,4,59,0,2,8,6,111,1084,23,1,2,9,0,18,19,6,18
10,70,9,3,36,89,0,2,25,0,1,6,1,34,418,3,0,2,1,0,6,6,4,8
11,80,9,0,129,181,1,6,34,0,3,16,5,114,1180,21,1,5,1,0,12,21,3,8
12,90,12,4,70,194,0,1,29,0,5,13,6,99,974,15,1,3,4,0,11,11,2,15
13,100,9,0,47,77,0,3,9,0,1,6,2,56,504,15,0,0,2,0,5,3,3,3
14,110,4,2,37,73,0,1,12,0,1,7,1,46,426,9,0,0,0,0,7,6,4,4
15,120,9,1,101,192,0,20,42,0,4,19,4,135,1444,21,0,2,6,0,12,20,6,12
16,130,8,2,37,81,0,3,28,0,0,4,2,59,602,10,0,4,1,0,1,7,0,7
17,140,26,5,91,212,0,8,42,0,7,22,3,143,1410,39,0,12,4,0,24,13,3,12
18,150,3,0,52,87,0,2,11,0,1,15,1,44,752,13,0,2,3,0,6,5,1,7
19,160,4,0,23,71,0,3,8,0,1,2,2,23,484,5,0,2,0,0,2,11,1,7
20,170,4,2,54,92,1,3,19,0,4,10,4,43,686,13,0,1,6,0,2,12,5,7
21,180,2,1,63,80,0,2,9,0,2,1,2,31,444,9,0,1,1,0,5,9,1,5
22,190,10,4,78,132,1,5,26,0,5,14,3,74,1196,18,0,0,2,0,8,12,2,5
23,200,6,0,32,49,0,1,12,0,0,4,0,23,472,9,0,2,2,0,0,3,0,3
24,210,6,0,91,72,0,5,19,0,2,5,3,51,892,10,0,5,0,0,4,10,2,5
25,220,6,2,34,55,1,1,13,1,0,3,1,44,650,9,0,0,0,0,7,6,0,0
26,230,32,4,107,142,1,5,39,0,2,11,7,119,1390,19,0,7,7,0,8,14,6,9
27,250,15,1,74,134,0,8,42,0,2,14,6,107,773,28,0,5,0,0,6,12,3,11
28,270,10,1,47,96,1,7,64,0,4,7,4,95,732,15,0,2,2,0,3,12,3,8
29,290,10,6,21,113,0,3,33,0,3,11,2,99,522,11,1,5,2,0,6,7,5,9
30,310,9,2,54,138,0,6,42,1,4,12,1,74,868,14,0,3,1,0,11,9,7,9
31,330,4,1,55,75,0,3,14,0,0,2,1,42,526,6,0,2,1,0,5,7,1,4
32,340,13,3,115,136,1,7,35,0,6,9,2,101,709,22,0,4,2,0,3,11,2,5
33,370,7,5,52,156,1,5,36,0,6,9,4,109,567,14,0,4,4,0,11,11,3,11
34,390,3,2,66,149,0,2,63,0,6,9,3,86,815,27,0,10,5,0,7,14,4,7
35,410,5,3,44,114,0,8,29,0,4,7,4,91,934,17,0,3,1,0,1,14,3,9
36,420,4,1,39,108,1,11,29,0,8,6,4,75,471,14,0,2,1,0,5,6,5,7
37,440,2,1,52,83,1,6,19,0,6,12,1,48,788,14,0,1,3,0,2,7,2,4
38,450,6,0,74,138,4,13,39,0,7,12,4,90,1033,16,0,6,6,0,9,18,5,11
39,470,1,1,30,72,0,2,11,0,1,7,1,19,544,3,0,3,0,0,1,5,3,3
40,480,4,1,63,115,0,8,60,0,2,9,2,49,924,24,0,3,5,0,8,8,5,12
41,500,1,3,28,69,1,3,22,0,2,3,2,22,610,9,1,2,1,0,5,5,5,7
42,520,9,2,129,176,0,2,37,0,6,3,7,64,1128,28,1,9,4,0,12,13,5,17
43,540,4,1,52,62,0,0,17,0,3,2,1,52,586,12,0,2,4,0,2,3,0,9
44,550,1,0,27,41,0,5,28,0,2,2,0,31,309,4,0,1,2,0,3,4,5,2
45,560,3,1,31,45,0,3,19,0,1,2,0,44,404,4,0,0,0,0,0,4,2,5
46,580,4,1,24,47,0,2,19,0,0,3,1,35,348,7,0,3,1,0,1,12,0,2
47,600,8,1,50,92,0,3,0,0,3,7,1,32,597,13,0,24,1,0,1,12,6,4
48,620,5,0,30,47,0,1,19,0,2,2,3,26,358,3,0,1,1,0,1,5,1,4
49,640,7,1,34,61,0,2,26,0,0,2,1,32,382,8,0,2,2,0,2,3,2,1
50,660,7,1,29,72,1,0,24,0,5,1,1,36,534,9,0,0,3,0,2,8,0,1
51,670,8,0,30,95,0,1,29,0,0,4,2,40,472,12,0,1,1,0,2,10,0,3
52,690,19,1,61,118,2,10,58,0,2,4,1,82,737,10,0,1,0,0,7,14,2,4
53,710,6,0,32,75,0,3,22,0,1,6,0,50,612,8,0,0,1,0,4,6,3,0
54,720,7,2,29,70,0,3,24,0,4,4,5,52,410,10,0,3,1,0,2,3,2,4
55,740,7,3,23,85,1,0,51,0,4,3,3,50,503,6,0,4,1,0,2,5,4,4
56,760,3,1,38,79,0,4,29,0,1,0,0,34,446,7,1,1,1,0,2,4,1,2
57,770,3,0,47,101,0,2,35,0,1,3,0,40,461,3,0,1,1,0,5,5,1,6
58,790,4,2,18,74,0,2,41,0,2,4,0,31,299,8,0,0,1,0,1,1,1,2
59,810,6,1,18,63,0,2,27,0,3,3,0,31,538,5,0,3,2,0,4,4,0,3
60,820,1,1,39,84,0,3,45,0,2,3,2,39,447,4,0,3,4,0,2,4,2,3
61,840,4,1,44,74,0,2,41,0,2,4,1,29,429,5,0,1,2,0,0,3,0,4
62,860,3,5,37,69,0,1,18,0,1,2,1,23,558,5,0,2,0,0,0,7,2,5
63,870,2,2,42,58,0,1,22,0,5,0,0,35,506,6,0,1,1,0,3,5,0,9
64,890,1,1,42,33,0,0,22,0,2,0,1,18,502,3,0,0,2,0,0,6,2,1
65,900,1,2,56,30,0,1,26,0,1,3,0,23,322,6,0,1,0,0,1,2,1,3
66,920,2,0,24,53,0,1,41,0,1,2,1,39,357,3,0,1,0,0,0,2,1,6
67,940,5,2,35,62,0,3,50,0,3,9,0,37,387,12,0,1,3,0,2,9,2,5
68,960,4,0,21,55,0,3,23,0,2,6,1,29,444,3,0,1,3,0,3,7,5,4
1,10.5,1,28,27,178,0,0,2,0,1,0,5,7,125,18,0,4,2,9,25,2,0,0
2,123.3,5,15,24,125,0,0,6,0,1,1,2,15,187,14,0,14,6,1,2,3,0,0
3,324.1,4,13,20,136,1,1,5,0,2,0,2,15,270,15,1,6,2,0,7,2,0,0
4,665.3,4,15,23,175,0,2,6,0,1,1,3,24,327,24,1,3,6,2,1,2,0,0
5,1010,3,14,23,158,0,2,6,0,3,0,3,15,229,13,0,11,4,1,4,2,0,0
6,1357.3,1,7,9,107,0,0,3,0,0,0,3,4,155,17,0,4,2,1,4,2,0,0
7,1698,5,14,13,167,0,0,11,0,2,0,5,11,299,23,0,12,4,2,4,5,0,0
8,2035.1,3,9,18,146,0,0,2,0,1,1,8,5,287,21,0,9,2,0,0,0,0,0
9,2374.5,2,7,23,169,0,0,3,0,1,0,4,0,330,14,2,3,2,0,2,1,0,0
10,2684.1,0,3,10,57,0,2,2,0,0,0,6,0,251,10,0,2,0,0,3,0,0,0
11,2972.4,1,10,17,68,0,0,6,0,4,0,10,4,367,36,0,0,3,1,0,3,0,0
12,3549.7,2,17,18,46,0,1,4,0,3,0,6,4,448,32,2,4,5,0,4,2,0,0
13,3836,2,13,14,73,0,3,2,0,1,0,10,3,364,18,0,2,5,1,5,3,0,0
14,4125.4,0,13,6,45,0,1,3,0,2,0,7,3,475,24,0,17,7,1,0,3,0,0
15,4413.2,3,11,6,25,1,1,5,0,2,0,8,3,445,18,3,21,7,1,3,3,0,0
16,4692.7,2,8,15,32,1,1,2,0,7,1,11,2,581,23,1,68,6,1,1,6,0,0
17,4958.8,0,5,8,26,1,1,1,0,6,0,5,1,517,27,0,26,4,2,3,2,0,0
18,5224.3,2,11,12,35,0,1,3,0,4,0,11,0,638,20,0,23,2,0,3,6,0,0
19,5488.9,0,3,5,13,0,1,0,0,3,2,10,1,599,14,1,8,3,2,1,5,0,0
20,5755.3,4,14,17,39,0,0,4,0,2,1,21,1,858,31,0,6,7,2,3,3,0,0
21,6019.9,2,4,4,24,0,1,4,0,3,0,9,2,694,22,1,0,3,3,3,1,0,0
22,6283,0,6,4,24,0,1,2,0,6,1,10,0,1100,22,0,0,5,1,3,4,0,0
23,6546.4,1,4,6,39,0,2,1,0,4,2,12,1,835,36,1,0,5,3,2,5,0,0
24,6811.8,0,6,5,29,0,0,1,0,4,0,9,1,914,18,0,0,9,1,1,4,0,0
25,7079.9,1,7,7,33,0,1,2,0,4,1,9,1,859,36,0,0,9,0,5,1,0,0
26,7346.6,3,5,6,31,0,0,1,0,4,3,10,2,954,12,0,0,8,3,11,5,0,0
27,7610,1,2,3,34,0,1,0,0,1,2,2,2,915,3,0,0,1,4,4,1,0,0
28,7875.4,10,1,23,56,0,0,0,0,5,4,4,17,635,7,0,0,5,2,8,7,0,0
29,8145.3,6,1,45,55,1,1,4,0,2,1,9,8,405,10,0,0,1,3,0,7,0,0
30,8425.3,2,2,119,59,3,0,1,0,5,2,8,13,517,9,0,0,7,4,11,8,0,0
31,8703.7,1,0,5,32,1,0,1,0,1,3,5,28,350,8,0,0,16,2,2,3,0,0
32,8982.9,14,2,1,27,2,2,1,0,7,5,12,39,523,35,0,0,37,1,5,2,0,0
33,9314.4,1,1,1,61,0,0,17,0,6,0,4,41,139,36,0,0,14,2,7,22,0,0
1,-8.4,0,6,10,56,2,2,1,0,1,0,6,2,181,33,0,4,6,0,7,0,1,4
2,388.2,0,4,20,86,0,2,0,0,4,0,6,2,272,71,2,4,6,0,6,3,1,1
3,801.7,0,6,22,86,1,3,7,0,7,0,7,1,164,112,0,2,10,1,2,5,4,13
4,1042.9,0,1,54,112,0,7,5,0,3,0,11,0,55,104,1,2,7,3,11,7,3,11
5,1282.7,0,5,22,70,1,1,2,0,6,0,12,0,278,73,0,4,10,3,5,12,6,9
6,1442.7,0,5,34,160,1,0,4,0,1,0,8,1,132,126,0,0,10,1,9,4,3,9
7,1596.2,0,5,27,62,2,0,2,0,9,2,9,1,60,155,1,3,10,3,7,11,5,9
8,1919.2,0,12,30,99,2,3,2,0,5,0,21,0,126,160,3,1,13,2,8,6,4,15
9,2075.5,0,21,23,117,1,2,1,0,19,0,20,0,187,197,3,1,20,1,6,8,4,7
10,2390,0,4,11,52,1,2,0,0,2,1,12,0,277,38,6,0,8,1,3,1,2,1
11,2683.3,0,5,17,74,1,4,0,0,2,1,9,0,171,87,0,1,6,2,5,1,1,7
12,3011.6,0,5,14,111,0,4,0,0,16,0,12,0,297,180,6,0,25,4,6,11,7,9
13,3480.7,0,8,43,58,4,5,2,0,8,0,11,1,199,141,7,0,24,7,10,11,7,18
14,3936.1,0,1,35,38,0,0,3,0,2,0,9,1,97,70,2,0,8,0,12,6,3,12
15,4403.4,0,1,50,50,2,3,1,0,4,3,3,1,137,265,3,0,9,7,13,10,2,23
16,4707.9,0,3,27,22,0,1,3,0,5,2,7,0,49,120,1,0,4,5,11,14,10,14
17,4859.2,0,5,29,30,0,6,3,0,3,0,11,2,111,281,2,0,29,11,13,13,5,29
18,5170.7,0,7,27,51,2,3,4,0,7,2,9,0,175,153,2,2,13,12,17,17,0,29
19,5478.1,0,4,27,23,3,2,2,0,7,1,23,0,155,170,6,0,28,3,13,16,5,30
20,5784,0,6,45,22,3,3,1,0,7,0,29,0,96,198,3,1,28,6,16,17,10,36
21,6249.8,0,4,21,25,4,2,3,2,11,0,25,1,59,171,4,0,35,6,18,9,3,28
22,6721.5,0,5,20,11,7,5,1,0,6,0,26,0,81,191,5,0,54,11,10,13,4,15
23,7036.9,0,5,25,33,8,7,3,0,10,0,67,2,67,158,17,1,61,5,15,10,7,21
24,7189.8,0,5,10,42,1,3,3,0,8,0,63,0,59,71,9,0,44,8,15,9,0,17
25,7492.5,0,6,36,61,3,11,2,0,15,0,78,0,111,86,7,0,54,6,9,11,4,18
26,7784.5,0,9,24,26,8,2,4,0,15,0,45,1,84,124,5,0,55,9,17,12,2,21
27,7925.8,0,4,39,24,7,6,1,0,4,0,12,1,220,101,0,0,35,15,13,14,6,8
28,8072.6,0,6,42,30,1,10,1,0,6,0,16,1,189,77,2,0,50,3,18,14,3,24
29,8337.3,0,4,15,20,2,2,0,0,3,0,10,1,82,172,0,0,28,6,12,5,3,9
30,8650.5,0,4,8,16,2,3,0,0,5,1,26,0,77,127,2,0,37,15,24,18,3,36
31,8941.1,0,7,47,52,2,8,0,0,7,0,19,2,189,72,2,0,48,10,26,21,4,36
32,9227.8,0,5,52,42,4,10,2,0,22,0,39,0,167,109,0,0,48,8,11,17,3,12
33,9663.3,0,5,88,54,6,25,7,0,19,0,38,3,157,110,3,0,57,10,32,20,2,15
34,9856.1,0,1,20,15,7,7,3,0,7,0,9,1,158,44,0,0,40,9,31,4,4,17
35,10051.1,0,2,17,22,4,6,2,0,14,0,22,1,203,55,0,0,44,9,16,11,3,40
36,10246.1,0,8,38,30,4,6,0,0,9,2,20,3,156,76,2,0,80,4,2,9,0,22
37,10344.1,0,5,86,92,12,6,2,0,39,0,31,5,149,108,2,0,89,10,10,12,2,16
38,10636.8,0,2,43,64,5,2,0,0,7,0,8,4,78,38,1,0,39,1,0,5,0,6
39,10925,0,3,26,54,2,3,2,0,16,0,11,10,123,23,0,0,53,0,5,2,0,7
40,11117.6,0,4,38,87,11,4,4,0,14,0,30,6,164,75,2,0,83,4,6,5,1,3
41,11312,0,1,8,91,3,7,1,0,6,0,7,11,106,25,0,0,39,8,3,4,0,10
42,11476.4,0,0,4,87,0,5,9,0,56,4,9,101,131,18,0,0,28,1,4,13,2,14
43,11608.2,0,1,6,26,0,3,1,0,14,0,5,153,11,12,0,0,3,1,3,16,3,14
44,11736.4,0,0,6,20,0,1,0,0,12,3,4,117,5,5,0,0,1,1,0,5,2,5
45,11892.3,0,2,7,66,0,7,15,0,15,1,7,195,3,15,0,0,13,6,6,41,7,22
46,11994.7,0,0,9,17,0,1,3,0,5,2,2,208,3,6,0,0,11,3,2,14,2,21
47,12126.6,0,0,12,37,0,9,5,0,11,3,3,123,0,9,0,0,14,2,3,19,2,18
48,12257.2,0,0,9,20,0,2,1,0,14,2,3,168,1,17,0,1,8,1,2,15,3,14
49,12387.7,0,0,8,28,0,2,1,0,9,0,2,105,0,5,0,0,7,1,2,9,0,8
50,12517.5,0,1,5,22,0,8,4,0,10,0,3,102,6,6,0,0,5,5,1,14,2,10
51,12644.3,0,0,6,44,0,1,1,0,23,1,6,150,7,11,0,0,8,2,2,22,8,22
52,12776.8,0,0,2,15,1,0,3,0,16,1,3,115,5,13,0,0,7,2,3,16,6,26
53,12842.7,0,0,5,18,0,6,2,0,6,0,3,86,2,3,0,0,2,2,9,20,2,11
54,12974.1,0,1,2,25,0,1,9,0,18,0,4,115,7,23,0,0,3,8,14,22,5,19
1,-10,3,7,10,103,0,1,10,0,4,0,4,6,115,24,0,18,2,14,19,2,0,5
2,0,5,9,9,92,1,2,11,0,5,1,1,5,100,26,0,18,3,5,24,2,1,11
3,9,4,6,22,77,0,1,28,0,2,3,4,7,89,12,1,20,2,19,40,7,1,18
4,19,4,3,11,84,1,0,13,1,6,0,2,7,96,11,2,30,3,8,45,4,1,19
5,29,1,9,15,98,0,1,25,0,4,4,1,3,78,4,1,17,5,3,35,1,2,15
6,39,2,6,15,103,0,0,15,0,5,3,2,4,68,13,1,36,2,2,29,1,1,14
7,49,2,2,8,127,1,2,27,0,1,1,1,6,112,13,2,39,1,0,14,2,1,10
8,59,2,5,4,106,0,0,24,0,4,3,1,5,111,11,1,40,3,2,7,2,1,6
9,69,1,8,3,125,0,0,38,0,4,2,1,3,67,15,0,48,2,0,1,1,0,1
10,79,3,12,16,131,0,1,15,0,0,3,3,7,133,29,2,53,0,1,3,4,0,7
11,89,1,4,7,98,0,0,24,0,1,4,3,5,91,9,0,35,2,0,3,4,1,5
12,99,1,6,7,120,1,2,41,0,2,0,3,4,76,7,0,48,5,3,5,3,1,1
13,119,2,1,6,91,0,0,11,0,2,2,3,6,123,12,2,53,3,1,0,2,2,4
14,129,6,2,5,91,0,2,30,0,1,0,3,3,127,16,0,38,4,0,3,0,1,7
15,149,1,3,7,84,0,3,23,0,2,4,3,2,102,19,1,61,1,0,4,1,1,5
16,159,3,4,7,90,0,0,15,1,4,6,3,3,119,16,0,62,4,0,1,4,0,4
17,179,1,5,11,111,0,0,15,0,4,2,3,7,177,6,0,36,1,2,3,1,0,3
18,189,6,3,10,83,0,1,13,0,0,0,3,3,149,17,0,37,1,0,2,2,1,2
19,229,2,1,2,79,0,1,18,3,5,1,1,5,138,14,0,52,2,0,3,1,0,3
20,259,3,5,6,91,1,0,11,0,0,3,3,1,156,9,0,62,5,1,8,3,3,7
21,289,2,12,7,150,1,0,8,1,4,4,0,5,174,18,2,66,2,1,4,2,1,3
22,329,2,8,6,101,0,2,12,0,1,1,2,4,127,13,1,59,1,2,6,2,2,1
23,359,2,6,11,89,2,0,29,0,4,1,1,6,166,6,0,82,1,2,3,2,2,6
24,369,3,3,6,90,0,2,22,0,3,3,2,6,141,12,1,79,2,2,1,1,0,6
25,389,2,7,4,90,0,1,24,0,1,1,2,2,116,9,0,63,5,0,1,2,0,2
26,409,3,2,3,107,2,0,10,0,2,4,0,3,100,13,4,61,5,1,4,1,0,2
27,429,2,5,3,124,1,2,40,0,2,3,3,1,98,10,1,63,4,0,2,0,1,5
28,449,2,5,11,91,1,0,25,0,2,2,4,5,122,16,3,43,5,0,6,2,1,7
29,489,2,2,9,82,0,0,28,0,0,1,1,2,170,13,1,44,3,1,1,0,0,7
30,509,3,6,7,95,0,0,11,0,4,1,5,1,135,13,1,37,1,0,1,1,2,0
31,529,2,5,10,110,0,2,13,0,3,2,2,4,136,15,2,45,6,0,4,5,1,3
32,569,1,10,10,113,0,2,12,0,3,1,2,2,104,9,0,41,3,1,3,1,1,6
33,609,1,4,7,124,0,0,9,3,1,1,3,2,106,7,1,42,4,0,1,1,1,4
34,649,3,3,8,117,0,1,16,0,2,0,0,5,117,8,1,52,3,2,1,1,3,3
35,669,5,9,7,112,0,1,28,0,1,1,3,3,139,16,0,43,2,0,3,4,2,5
36,689,1,5,14,112,1,1,22,0,3,2,2,9,127,12,1,33,3,0,1,5,0,4
37,729,2,4,21,106,0,1,34,1,2,4,3,2,136,9,0,33,3,2,1,0,0,7
38,769,1,7,8,126,1,0,42,0,2,1,5,3,179,21,0,47,5,0,1,3,0,3
39,809,5,4,6,157,0,3,29,0,4,1,8,5,109,17,2,40,5,2,2,5,1,4
40,839,6,4,10,120,2,0,18,1,2,5,5,3,121,10,1,61,0,2,3,2,1,5
41,879,4,10,11,95,0,4,19,1,1,4,4,5,140,11,0,54,9,1,3,1,1,5
42,939,4,12,9,203,0,0,16,0,6,2,4,5,224,13,0,93,5,0,3,3,1,8
43,979,3,11,10,136,0,0,21,1,7,2,4,4,179,10,1,51,8,0,5,5,4,6
44,999,1,9,9,126,0,0,19,1,6,0,8,5,175,17,0,34,8,2,0,5,1,6
45,1019,1,4,10,156,0,0,11,1,8,1,3,0,118,17,1,45,3,3,1,1,1,4
