Sample,YrBP,Abies,Acer,Alnus,Betula,Carya,Corylus,Cupressaceae,Fagus,Fraxinus,Larix,Ostrya.Carpinus,Picea,Pinus,Quercus,Tilia,Tsuga,Ulmus,Amaranthaceae,Ambrosia,Artemisia,Asteraceae,Poaceae
site_1526_1564_90,8900,0.005896226,0,0.08490566,0.213443396,0.002358491,0.001179245,0.012971698,0,0.003537736,0.017688679,0.003537736,0.081367925,0.449292453,0.027122642,0,0.001179245,0.025943396,0.008254717,0.02004717,0.028301887,0.001179245,0.011792453
site_1526_1564_91,9000,0.005692403,0.000563922,0.076867118,0.20132806,0.002248765,0.001335853,0.012297719,0,0.00414854,0.016654269,0.003866579,0.082446225,0.464974193,0.028045997,0.00014098,0.001053892,0.031503477,0.008223129,0.018480093,0.026844203,0.001617814,0.011666767
site_1526_1564_92,9100,0.00526397,0.001749278,0.059970195,0.175861764,0.002018124,0.001665041,0.010881022,0,0.005432443,0.01447995,0.004557804,0.0847128,0.497937032,0.029986878,0.00043732,0.000790402,0.043190701,0.008156733,0.015186116,0.023780168,0.00253968,0.011402578
site_1526_1564_93,9200,0.004946759,0.002149442,0.054093626,0.16086189,0.002046145,0.001683352,0.010256311,0,0.005490243,0.013519718,0.005775959,0.080336681,0.520344242,0.029770512,0.000634535,0.000608631,0.046163068,0.008845018,0.014245304,0.022947464,0.002758073,0.012523026
site_1526_1564_94,9300,0.004706323,0.002285841,0.051459171,0.155540597,0.00198295,0.001882826,0.00951277,0,0.005656721,0.01297553,0.00648566,0.077349635,0.531086258,0.029620775,0.000735138,0.000580089,0.045641629,0.009221525,0.013974856,0.022941727,0.002786023,0.013573954
site_1526_1564_95,9400,0.004801539,0.002456676,0.046703803,0.151332476,0.001925858,0.002103992,0.008761035,0,0.006255845,0.012615244,0.007098523,0.07724268,0.539334284,0.029542033,0.000793924,0.000520098,0.045824728,0.009704332,0.013284327,0.022745834,0.002843256,0.014109515
site_1526_1564_96,9500,0.004896397,0.002736177,0.040031819,0.145508344,0.001988656,0.002340609,0.007855363,0,0.006960485,0.012293296,0.007925531,0.078854228,0.548219599,0.029520858,0.000841325,0.000443388,0.047206517,0.010109705,0.012464093,0.022349392,0.002896683,0.014557536
site_1526_1564_97,9600,0.004953196,0.00279135,0.036833036,0.144780649,0.002254926,0.002509245,0.007138788,0,0.007246451,0.012555521,0.008844864,0.080694885,0.549277162,0.029007179,0.000806808,0.000443608,0.046289161,0.010367289,0.01263245,0.022693138,0.002664832,0.015215463
site_1526_1564_98,9700,0.005013743,0.002817747,0.032148772,0.145683141,0.002452376,0.002903697,0.006336563,0,0.007839455,0.013131148,0.009474187,0.086287099,0.547046132,0.029233056,0.000708514,0.000476842,0.045606845,0.010135046,0.012443771,0.022724467,0.002458553,0.015078848
site_1526_1564_99,9800,0.005119584,0.002853965,0.025629636,0.144226064,0.002751639,0.003302917,0.005807473,0,0.008452932,0.014130407,0.010169119,0.094954615,0.545138156,0.029815991,0.000562708,0.000451052,0.046510673,0.00965138,0.011868503,0.022204394,0.002268597,0.014130196
site_1526_1564_100,9900,0.004860475,0.002903677,0.02001151,0.140986585,0.003169889,0.003693718,0.005385502,0,0.008636272,0.015233807,0.010946582,0.103770534,0.543736458,0.030664229,0.000410155,0.000451145,0.048142468,0.008690336,0.011602975,0.021539535,0.002043158,0.013120988
site_1526_1564_101,10000,0.004274714,0.002910166,0.015736837,0.13288854,0.003582339,0.004105475,0.005614494,0,0.008764517,0.017408434,0.011903556,0.115274053,0.538639029,0.032917943,0.000233928,0.00044682,0.051614966,0.007337823,0.011643815,0.021016197,0.001962877,0.011723479
site_1526_1564_102,10100,0.003644459,0.002972975,0.010216753,0.118766272,0.003683674,0.004625062,0.006357373,0,0.009921672,0.020337117,0.012997027,0.13295286,0.528860362,0.037227488,9.39E-05,0.000349967,0.056899904,0.006039733,0.01124828,0.020419473,0.002190773,0.010194923
site_1526_1564_103,10200,0.003009882,0.003289424,0.006681197,0.101553219,0.003872525,0.004773025,0.007533606,0,0.012005812,0.023807527,0.014735866,0.156779356,0.503606238,0.042559423,1.87E-05,0.00021938,0.064297458,0.00529009,0.012037212,0.021055154,0.002530096,0.010344762
site_1526_1564_104,10300,0.002938561,0.003693122,0.005163983,0.082645013,0.004055862,0.004650849,0.009604167,0,0.016150354,0.027674106,0.016009491,0.191307349,0.453890033,0.049228557,0,0.000126746,0.072441083,0.005334753,0.014286786,0.024354637,0.003021923,0.013422626
site_1526_1564_105,10400,0.003282684,0.003988276,0.00457007,0.069759552,0.004098918,0.004458491,0.011420666,0,0.020071513,0.030714655,0.01678475,0.220113794,0.408370839,0.054457873,0,4.63E-05,0.078157068,0.005905231,0.016222757,0.027651949,0.00345177,0.016472813
site_1526_1564_106,10500,0.003826389,0.004160042,0.004457089,0.064266608,0.004089174,0.004324021,0.012786409,0,0.024242684,0.032775071,0.01712383,0.249546544,0.360097981,0.058711349,0,0,0.079994533,0.006522914,0.01821023,0.031053538,0.003595882,0.020215711
site_1526_1564_107,10600,0.004477245,0.0043694,0.00458521,0.060464872,0.004182075,0.004180788,0.014294547,0,0.02757889,0.033945792,0.016647505,0.274659691,0.318719231,0.061561932,0,0,0.081330949,0.007156159,0.01965368,0.035043143,0.003735152,0.023413741
site_1526_1564_108,10700,0.005277163,0.004452903,0.00465794,0.055714223,0.004149592,0.004229443,0.016418507,0,0.029960002,0.034437774,0.014980853,0.294283684,0.290338056,0.063296833,0,0,0.081304174,0.007867473,0.019701403,0.039694476,0.004001888,0.025233612
site_1526_1564_109,10800,0.005307941,0.004727839,0.004850722,0.053173962,0.004040736,0.004484381,0.017697566,0,0.030702025,0.034672106,0.014116429,0.306525673,0.275288456,0.064314741,0,0,0.080560073,0.008199248,0.018770111,0.043404855,0.004242253,0.024920882
site_1526_1564_110,10900,0.005303444,0.005160569,0.005146795,0.049483206,0.003880406,0.004867814,0.019545262,0,0.031735111,0.035037238,0.012914727,0.324533411,0.253162226,0.065827779,0,0,0.079520252,0.008676315,0.017361269,0.048888723,0.004601088,0.024354364
site_1526_1564_111,11000,0.004855531,0.005445916,0.004975857,0.044642176,0.003965326,0.005163202,0.020553894,0,0.032264192,0.035143671,0.012513948,0.331762497,0.25267129,0.063988381,0,0,0.078760443,0.008533388,0.015327967,0.052862692,0.004764569,0.021805063
site_1526_1564_112,11100,0.004238362,0.00550001,0.004597458,0.04140171,0.004196013,0.005309875,0.020546813,0,0.033421762,0.035317339,0.013113208,0.336511619,0.255577786,0.061261613,0,0,0.077502209,0.007913537,0.014265087,0.054756066,0.004597458,0.019972075
site_1526_1564_113,11200,0.003356682,0.005296587,0.003998031,0.040378003,0.004604057,0.005287756,0.019239369,0,0.035574492,0.035669827,0.015089551,0.340167206,0.259538158,0.05769869,0,0,0.075457709,0.006678087,0.014531146,0.05421847,0.003998031,0.019218147
site_1526_1564_114,11300,0.003578748,0.00483497,0.003567662,0.041355674,0.004622064,0.005037381,0.019511848,0,0.039088575,0.034889287,0.015645182,0.345038582,0.262453593,0.053365278,0,0,0.071513226,0.005558745,0.015624418,0.051129439,0.003311821,0.019873509
site_1526_1564_115,11400,0.00408817,0.004581723,0.003437347,0.043048204,0.004338674,0.004802555,0.020950295,0,0.042707703,0.03357978,0.015498044,0.352367246,0.262901418,0.049026441,0,0,0.067038288,0.004613504,0.016373918,0.047832285,0.002768524,0.020045878
site_1526_1564_116,11500,0.004797951,0.004680931,0.003724363,0.045223629,0.003732376,0.004652304,0.023567926,0,0.045676597,0.031893752,0.014545914,0.361559807,0.260004039,0.045556855,0,0,0.062841938,0.004071313,0.016445535,0.045087384,0.002528254,0.019409132
site_1540_1580_20,1900,0.002188184,0.037199125,0.010940919,0.074398249,0.002188184,0,0.035010941,0.061269147,0.004376368,0.010940919,0.008752735,0.026258206,0.531728665,0.013129103,0.002188184,0.142231947,0.021881838,0.002188184,0.006564551,0.002188184,0,0.004376368
site_1540_1580_21,2000,0.002472979,0.034423639,0.010046676,0.073152542,0.002141805,0.000331174,0.037249446,0.055002925,0.005277132,0.01037785,0.007573697,0.025370485,0.547946054,0.0145067,0.001810631,0.136236753,0.022080398,0.001810631,0.006094241,0.002141805,0,0.003952436
site_1540_1580_22,2100,0.002771845,0.031511029,0.009108253,0.07184529,0.002093135,0.00067871,0.039598546,0.04842712,0.0062224,0.009786963,0.006336408,0.024438906,0.564964668,0.015952359,0.001414425,0.129945364,0.022288767,0.001414425,0.005600694,0.002093135,0,0.003507559
site_1540_1580_23,2200,0.002999473,0.029398774,0.009445041,0.073139559,0.001880283,0.00070428,0.038912505,0.046440287,0.00608086,0.009319501,0.006860479,0.023311302,0.57697812,0.016877646,0.001176003,0.122933351,0.021041209,0.001383459,0.005144025,0.002710103,0,0.003263742
site_1540_1580_24,2300,0.003147875,0.028038403,0.009830269,0.074344115,0.001713821,0.000683277,0.038075293,0.045620989,0.005852862,0.009011994,0.007433171,0.022510295,0.584660859,0.017453195,0.001030544,0.118012084,0.020006319,0.001405932,0.004833575,0.003215374,0,0.003119753
site_1540_1580_25,2400,0.003198754,0.026290712,0.00982659,0.074937427,0.001615182,0.000668108,0.038052022,0.043174668,0.005809646,0.008546544,0.007660526,0.02180097,0.596431732,0.018546761,0.000947074,0.111371612,0.018850055,0.001287579,0.004400716,0.003563336,0,0.003019987
site_1540_1580_26,2500,0.003281875,0.024147538,0.009844193,0.075692429,0.001485719,0.000659396,0.03799439,0.040232799,0.00576334,0.007990041,0.007936982,0.020901501,0.610618647,0.019842907,0.000826323,0.103386927,0.017477723,0.001151492,0.003881842,0.004001389,0,0.002882545
site_1540_1580_27,2600,0.003356314,0.022433959,0.010437442,0.077669483,0.001235268,0.000484468,0.037216487,0.038528948,0.005382522,0.007720008,0.008361835,0.019284171,0.625027623,0.021146847,0.0007508,0.093012367,0.015314387,0.001213414,0.003612895,0.004721788,0,0.003088974
site_1540_1580_28,2700,0.003356397,0.02105459,0.010599958,0.078944361,0.001082441,0.00035324,0.037588901,0.036370257,0.005296039,0.007788185,0.008264608,0.017840188,0.637069533,0.022202467,0.000760325,0.08436658,0.013908968,0.001206334,0.003515846,0.005093172,0,0.003337608
site_1540_1580_29,2800,0.003335195,0.019305449,0.010476946,0.080741153,0.000933207,0.00022342,0.0392302,0.033790409,0.005416906,0.008661123,0.007979426,0.015721965,0.648701776,0.022853523,0.000875644,0.074945456,0.013107654,0.00118726,0.003621001,0.005312585,0,0.003579702
site_1540_1580_30,2900,0.003453851,0.017746207,0.010741761,0.082597273,0.000808964,0.000142768,0.040630219,0.032183592,0.005412257,0.009817856,0.007689366,0.013073635,0.658675498,0.022956425,0.000898948,0.065854964,0.012711063,0.001294375,0.003911455,0.005603407,0,0.003796116
site_1540_1580_31,3000,0.003600799,0.016755595,0.01117876,0.082681919,0.000976203,0.000180514,0.041953253,0.031301239,0.005261995,0.010790485,0.00724273,0.01075814,0.666786623,0.022562948,0.000888558,0.058773632,0.013119254,0.001402555,0.004212158,0.0056531,0,0.00391954
site_1540_1580_32,3100,0.003678561,0.015331736,0.011135655,0.081730093,0.001347066,0.000341574,0.043697393,0.030300089,0.005195273,0.011679025,0.007281732,0.009242682,0.672737266,0.02173997,0.000973432,0.054533368,0.014521052,0.001346804,0.004202164,0.00540062,0,0.003584444
site_1540_1580_33,3200,0.003667166,0.01405304,0.011116106,0.078336619,0.001630997,0.000484731,0.043985678,0.028690003,0.005043119,0.011503249,0.00804729,0.008089831,0.684357205,0.021989609,0.001216982,0.048073164,0.01603077,0.001507076,0.004040363,0.005022212,0,0.003114793
site_1540_1580_34,3300,0.003637579,0.013302466,0.011372768,0.072405932,0.002084311,0.000682358,0.042980294,0.026380844,0.004669694,0.009855194,0.008615067,0.007848201,0.701314758,0.023248527,0.00134117,0.040795992,0.016920705,0.001639996,0.003564738,0.004618569,0,0.002720838
site_1540_1580_35,3400,0.003645149,0.012705953,0.011084899,0.06641155,0.002371057,0.000745776,0.041341179,0.02395605,0.004288618,0.008089631,0.009805579,0.008211016,0.718980091,0.025312459,0.001488675,0.033379016,0.017425885,0.001656702,0.003022511,0.003860004,0,0.002218202
site_1540_1580_36,3500,0.003623066,0.012270006,0.010328461,0.061642166,0.002238874,0.000638312,0.039478206,0.021877431,0.004152148,0.006862605,0.011638215,0.008444843,0.733811472,0.027691925,0.001815272,0.026238619,0.018007058,0.001815272,0.002761864,0.002962575,0,0.001701611
site_1540_1580_37,3600,0.003683496,0.012328455,0.009438843,0.057496369,0.002022463,0.000547156,0.037654136,0.01950423,0.003970004,0.00556958,0.012867141,0.009078281,0.747363973,0.029574748,0.001998935,0.020344523,0.018292745,0.001898115,0.002639504,0.002267016,0,0.001460287
site_1540_1580_38,3700,0.004044714,0.011766052,0.008508591,0.05427398,0.002192846,0.000597138,0.03635774,0.017318185,0.003263531,0.004603996,0.013852397,0.009990811,0.76124373,0.030127169,0.001807025,0.015221817,0.018404562,0.001509974,0.002208458,0.001652211,0,0.001055073
site_1540_1580_39,3800,0.004336297,0.011058547,0.007855974,0.053634456,0.002203969,0.000589021,0.035876217,0.016254465,0.002663005,0.004838973,0.014453186,0.010450054,0.76783165,0.029820234,0.0015617,0.01272715,0.018619091,0.001091386,0.002162253,0.00130797,0,0.0006644
site_1540_1580_40,3900,0.004210345,0.010547372,0.007737682,0.051067956,0.002313439,0.000672292,0.035714572,0.014150224,0.002083775,0.004618703,0.014027253,0.011358987,0.775461743,0.029408188,0.001415572,0.011125235,0.019390784,0.00074328,0.002330805,0.001250155,0,0.00037164
site_1540_1580_41,4000,0.004023042,0.01004643,0.008075058,0.047810963,0.002646612,0.000848365,0.035816127,0.012067698,0.001566819,0.004184327,0.012982468,0.01246276,0.782302116,0.02865565,0.001233162,0.010735789,0.019999548,0.000384797,0.002467892,0.001458242,0,0.000232139
site_1540_1580_42,4100,0.003931628,0.009403779,0.00932464,0.043645526,0.002752277,0.00082953,0.03514288,0.010895264,0.001674474,0.004566617,0.011647232,0.013294741,0.786688559,0.028808008,0.001023283,0.011069836,0.019427288,0.000193753,0.00337885,0.001914329,0,0.000387505
site_1540_1580_43,4200,0.003663847,0.009294541,0.010904733,0.040522157,0.002512841,0.000642277,0.034331417,0.010741443,0.002310628,0.005273923,0.010336754,0.013452833,0.786260323,0.029992038,0.001003058,0.012112008,0.018555677,0.000360781,0.004629756,0.002377403,0,0.000721562
site_1540_1580_44,4300,0.003380447,0.008556443,0.012066464,0.038087142,0.002115288,0.00044524,0.031505134,0.010595157,0.002940824,0.006248873,0.008837764,0.01305354,0.789634531,0.030435512,0.001128337,0.012997297,0.017435354,0.00051646,0.005317285,0.003336714,0,0.001366194
site_1540_1580_45,4400,0.003484252,0.007586415,0.01260574,0.036878722,0.001762048,0.000266338,0.028503983,0.011178085,0.003642693,0.007308445,0.008305772,0.012447327,0.792196098,0.030322396,0.001297425,0.01363125,0.015983299,0.000691118,0.005608602,0.004237819,0,0.002062173
site_1540_1580_46,4500,0.003470765,0.007192869,0.012974368,0.037006871,0.001438171,7.68E-05,0.026807143,0.011805692,0.003949356,0.007940966,0.007824278,0.011151266,0.795355374,0.029308177,0.001338026,0.014015263,0.014695485,0.0007714,0.005352851,0.00472417,0.000278289,0.002522388
site_1540_1580_47,4600,0.003151196,0.00722906,0.012595935,0.039325136,0.00120198,0,0.025825779,0.01183196,0.003460427,0.007856843,0.007195142,0.009453621,0.800919593,0.027562418,0.001313812,0.013669345,0.014493502,0.000635404,0.004138631,0.004860245,0.000652347,0.002627623
site_1540_1580_48,4700,0.002858549,0.007309492,0.011881305,0.041745002,0.001070374,0,0.025255966,0.011566685,0.002820598,0.007469306,0.006825423,0.007968041,0.806884626,0.025494508,0.001318241,0.013106992,0.014687235,0.000469934,0.002719886,0.004895584,0.001015772,0.002636482
site_1540_1580_49,4800,0.002817628,0.008526763,0.011008166,0.041720138,0.001444584,0,0.0288387,0.010481501,0.002214464,0.006751284,0.007683005,0.00778089,0.80840019,0.023910278,0.001048908,0.01302281,0.014581958,0.000324136,0.001620681,0.004257792,0.001468307,0.002097817
site_1540_1580_50,4900,0.002717539,0.01003024,0.01027103,0.04168603,0.001877693,0,0.033109344,0.009338288,0.001536852,0.005991184,0.008493458,0.007879147,0.808177797,0.023017775,0.000691871,0.012968179,0.014665146,0.000147975,0.000739876,0.00342162,0.001855213,0.001383742
site_1540_1580_51,5000,0.002766192,0.010935065,0.00916571,0.040726477,0.002347756,0,0.035861133,0.007919552,0.001126617,0.005868806,0.009550988,0.008789796,0.807832663,0.023330118,0.0004372,0.013087521,0.014414604,6.25E-06,1.25E-05,0.00309636,0.001881553,0.000843127
site_1540_1580_52,5100,0.003022501,0.010989386,0.008724074,0.03664286,0.002812554,0,0.036937027,0.006418812,0.001366263,0.006604409,0.011587509,0.011094956,0.802413076,0.026777694,0.000854176,0.013427143,0.014037452,0.000214743,0.000429486,0.003367165,0.001644073,0.000634638
site_1540_1580_53,5200,0.003278811,0.011043707,0.008282438,0.032559243,0.003277351,0,0.038012922,0.004918073,0.00160591,0.007340013,0.013624029,0.013400116,0.79699349,0.030225271,0.001271153,0.013766766,0.0136603,0.000423231,0.000846462,0.003637971,0.001406592,0.00042615
site_1540_1580_54,5300,0.003148593,0.010252799,0.008817033,0.030993192,0.003148593,0,0.035681702,0.00465312,0.001774711,0.008093031,0.014307201,0.01409354,0.79357662,0.033496956,0.002092523,0.013505543,0.014037016,0.000697508,0.001395015,0.00424693,0.001290865,0.000697508
site_1540_1580_55,5400,0.002843042,0.009323682,0.009379921,0.029896046,0.00260432,0.000238722,0.03207758,0.004565642,0.001740936,0.008419724,0.014032726,0.01453276,0.793258895,0.035994088,0.00278413,0.014187395,0.01401439,0.000928043,0.002333531,0.00488736,0.001029025,0.000928043
site_1540_1580_56,5500,0.002497936,0.008920182,0.010124374,0.030225456,0.00205866,0.000439276,0.029934978,0.004975746,0.001555047,0.008150176,0.013254594,0.0140246,0.794160682,0.036504889,0.003154305,0.014665934,0.014177357,0.001051435,0.002981422,0.005040082,0.001051435,0.001051435
site_1540_1580_57,5600,0.002265865,0.008927836,0.010213251,0.031223037,0.001511803,0.000775702,0.028828624,0.005394134,0.001222455,0.00737433,0.011709194,0.013305981,0.799185636,0.034582708,0.00279932,0.015940398,0.01365829,0.000933107,0.003352697,0.00492942,0.000933107,0.000933107
site_1540_1580_58,5700,0.001957973,0.008751154,0.010789947,0.031484456,0.000736431,0.001466278,0.027219807,0.006267482,0.000717249,0.006499619,0.008893966,0.011634972,0.80852525,0.031227335,0.002094201,0.018004378,0.012975697,0.000698067,0.003594483,0.005065121,0.000698067,0.000698067
site_1540_1580_59,5800,0.00193148,0.008821946,0.010652157,0.031420514,0.00041557,0.001935791,0.027040715,0.006634202,0.00041557,0.005949434,0.007032528,0.010744803,0.816033834,0.028168912,0.001246711,0.019588306,0.012159443,0.00041557,0.003443078,0.005118293,0.00041557,0.00041557
site_1540_1580_60,5900,0.001915427,0.008546692,0.011027518,0.030225057,0.000225274,0.002332033,0.026611865,0.007030042,0.000266096,0.00583126,0.005425604,0.009669727,0.821989183,0.025982555,0.000675823,0.020666844,0.012006921,0.000225274,0.003311436,0.005462354,0.000225274,0.000347739
site_1540_1580_61,6000,0.001912585,0.007792455,0.010959591,0.028766403,0,0.002522246,0.025325179,0.006957078,0.000290202,0.005334695,0.003357624,0.008775919,0.829692173,0.022690074,0,0.022228499,0.012523459,0,0.004086114,0.005915099,0,0.000870606
site_1540_1580_62,6100,0.001912037,0.007103715,0.011081127,0.0275437,0,0.00240146,0.024309712,0.006714957,0.000491762,0.005294682,0.002790217,0.00852867,0.831310973,0.021958585,0,0.02250536,0.013489607,0,0.00480994,0.006278207,0,0.001475287
site_1540_1580_63,6200,0.001936333,0.006511606,0.009986251,0.026819186,0,0.001804489,0.022300267,0.005350735,0.001506496,0.004531743,0.003159938,0.008272354,0.833793021,0.022087057,0,0.022429622,0.015149145,0.000194577,0.00579992,0.005988119,0.000194577,0.002184563
site_1540_1580_64,6300,0.001961293,0.005929022,0.008825927,0.026044606,0,0.001177219,0.020182407,0.003901788,0.002614178,0.003726788,0.003618395,0.007933217,0.836445185,0.022359873,0,0.022293024,0.016886364,0.000413943,0.006754001,0.005643605,0.000413943,0.002875225
site_1540_1580_65,6400,0.001983881,0.005863602,0.007745411,0.026237247,0,0.000717507,0.01905953,0.002829729,0.003392627,0.003060142,0.004340547,0.007881193,0.837573646,0.022967314,0,0.022039072,0.017726588,0.000589166,0.007163686,0.005132064,0.000589166,0.003107883
site_1540_1580_66,6500,0.001992201,0.006134717,0.006926435,0.025930471,0,0.000379932,0.017994452,0.001866875,0.004457808,0.0025621,0.005532965,0.006957355,0.83922949,0.02485416,0,0.021250843,0.018435071,0.000885191,0.006577422,0.004396188,0.000885191,0.002751133
site_1540_1580_67,6600,0.002127306,0.006266957,0.006241133,0.02509503,0,0,0.016027812,0.00069878,0.005286608,0.002549659,0.006996703,0.006325126,0.844337021,0.026637138,0,0.019271108,0.018603296,0.001287742,0.005621204,0.003243296,0.001146957,0.002237123
site_1540_1580_68,6700,0.002329923,0.005984804,0.00663845,0.023941175,0,1.99E-05,0.014598512,0.000553687,0.004728478,0.003603144,0.007386749,0.006795157,0.850785916,0.026345831,0,0.017034176,0.017508144,0.001444849,0.004819297,0.002535329,0.001053664,0.001892783
site_1540_1580_69,6800,0.002279916,0.004897404,0.006804609,0.020823087,0,0.00029678,0.013294212,0.001115373,0.003711753,0.005649915,0.007617596,0.007142134,0.862698063,0.02494422,0,0.013282892,0.016443361,0.001426184,0.003701858,0.001472582,0.000797485,0.001600577
site_1540_1580_70,6900,0.002226411,0.003816533,0.006954427,0.017937281,0,0.000561689,0.01212658,0.001685068,0.002681851,0.007579414,0.007728012,0.007590716,0.873786913,0.02339593,0,0.009848173,0.01544472,0.001378226,0.0027881,0.00053004,0.00053004,0.001409875
site_1540_1580_71,7000,0.002152083,0.002948846,0.006684684,0.016319861,8.87E-05,0.000792701,0.011441415,0.002200796,0.001648192,0.008590715,0.00721307,0.008040004,0.881540298,0.021108933,0,0.007979907,0.01471089,0.001238387,0.003033438,0.000324691,0.000236036,0.001706398
site_1540_1580_72,7100,0.001885894,0.002225758,0.005777502,0.014395326,0.000273063,0.001140207,0.011115613,0.002874497,0.000956214,0.00915359,0.006713087,0.007323531,0.889714333,0.019115449,0,0.00625603,0.014437044,0.001090612,0.003299164,0.00029533,2.23E-05,0.00193549
site_1540_1580_73,7200,0.001571783,0.002003368,0.004803793,0.013198782,0.000431585,0.001408235,0.011388346,0.003361534,0.000976649,0.009028497,0.006505099,0.00594399,0.89359964,0.018513614,0,0.005641929,0.014799949,0.001001684,0.003411603,0.000431585,0,0.001978334
site_1540_1580_74,7300,0.001586115,0.002359492,0.003613281,0.012737082,0.000618632,0.001564095,0.010890331,0.002990786,0.000945463,0.008150822,0.006936741,0.004735509,0.898594478,0.017928284,0.000154745,0.004925752,0.014040194,0.001025001,0.003768843,0.000618632,0,0.001815719
site_1540_1580_75,7400,0.00160651,0.002745686,0.002347163,0.012221648,0.000798886,0.001728592,0.010428678,0.002567132,0.000929705,0.007192648,0.007481602,0.003495076,0.903816334,0.017328771,0.00034029,0.004182378,0.013201505,0.001032553,0.004133988,0.000798886,0,0.001621968
site_1540_1580_76,7500,0.001611096,0.003134021,0.001236858,0.011574858,0.000920161,0.001853137,0.010384233,0.002162096,0.001016742,0.006151622,0.008356224,0.002614324,0.907899219,0.016724667,0.000560881,0.003543966,0.01248322,0.000985188,0.004510043,0.000920161,0,0.001357283
site_1540_1580_77,7600,0.001753597,0.0037625,0.000923885,0.011272651,0.000966714,0.001704927,0.010827334,0.001586622,0.001248826,0.004741171,0.010049459,0.00326357,0.908149646,0.015909468,0.000786884,0.003160389,0.011849731,0.000966714,0.005191156,0.000966714,0,0.000918044
site_1540_1580_78,7700,0.001956548,0.004376773,0.000927354,0.011262787,0.000971862,0.001492871,0.011199421,0.000971862,0.001448363,0.003493927,0.011663098,0.004287758,0.907292917,0.01524604,0.000984686,0.002941235,0.011218279,0.000971862,0.005812312,0.000971862,0,0.000508185
site_1540_1580_79,7800,0.001846129,0.004834574,0.001473544,0.010998037,0.001223115,0.001167292,0.011457392,0.001107245,0.001533591,0.002647122,0.01190449,0.005335432,0.90449971,0.015093582,0.000854754,0.002932622,0.011943685,0.000991375,0.006157177,0.001454854,0,0.000544278
site_1540_1580_80,7900,0.001653438,0.005434753,0.002090594,0.010621498,0.001622475,0.000762795,0.011467796,0.001313166,0.001540223,0.001638806,0.011739822,0.00637099,0.901622684,0.015226167,0.00064958,0.002921635,0.012945467,0.001003858,0.006401328,0.002241092,0,0.000731832
site_1540_1580_81,8000,0.001469996,0.00592798,0.002528098,0.010294289,0.002016845,0.000443013,0.011180315,0.001513594,0.001459596,0.000890186,0.011194557,0.006960885,0.899864554,0.015587334,0.000443013,0.002900791,0.013829207,0.001014503,0.006449315,0.003027507,0,0.001004422
site_1540_1580_82,8100,0.002874238,0.005656823,0.002558635,0.008776117,0.002451356,0.000238482,0.009253082,0.001495285,0.0015639,0.0010011,0.009190493,0.007181719,0.898874109,0.018057536,0.000238482,0.002666253,0.015143955,0.00106335,0.005177378,0.004887632,0,0.001650074
site_1540_1580_83,8200,0.00427848,0.005385667,0.002589172,0.007257945,0.002885866,3.40E-05,0.007325849,0.001476976,0.001668203,0.001112015,0.007186429,0.007402554,0.897883664,0.020527738,3.40E-05,0.002431715,0.016458704,0.001112196,0.003905442,0.006747758,0,0.002295726
site_1540_1580_84,8300,0.006084786,0.004710831,0.002483164,0.005892794,0.002971393,0,0.005892794,0.001276205,0.00201993,0.001625942,0.00614829,0.007799229,0.896728905,0.022381444,0,0.002158422,0.017201637,0.001206959,0.002852156,0.007987712,0,0.002577405
site_1540_1580_85,8400,0.008702719,0.003646735,0.00237167,0.004234032,0.002940764,0,0.004234032,0.000960625,0.002626324,0.002430558,0.005330636,0.008584942,0.894713753,0.024290071,0,0.001725485,0.017976327,0.001411045,0.001743687,0.009331599,0,0.002744998
site_1540_1580_86,8500,0.01161761,0.002441553,0.002325966,0.003132324,0.002821226,0,0.002349451,0.000587363,0.003293002,0.003385105,0.004697984,0.010328257,0.889884528,0.02657615,0,0.001174725,0.019102991,0.001738604,0.000863671,0.01072011,0,0.00295938
site_1540_1580_87,8600,0.011444372,0.002399286,0.002731865,0.008540347,0.002308176,0,0.001580477,0.000395119,0.003035875,0.003854684,0.005873135,0.016568009,0.870720985,0.02920314,0,0.000790239,0.021431233,0.002336746,0.002851544,0.010398378,0,0.003536389
site_1540_1580_88,8700,0.011208616,0.002341764,0.003284245,0.015900021,0.001609977,0,0.000533997,0.000133499,0.002685957,0.004493724,0.007472374,0.025059566,0.844641693,0.03277816,0,0.000266998,0.024599693,0.003150746,0.005556802,0.00996054,0,0.004321628
site_1540_1580_89,8800,0.009602649,0.002855603,0.003819466,0.024272622,0.000963864,0,0,0,0.001927728,0.00478333,0.009066734,0.033375345,0.818593342,0.036302925,0,0,0.027700128,0.003819466,0.008566808,0.009102723,0,0.005247268
site_1540_1580_90,8900,0.007122406,0.003762431,0.004242427,0.031980663,0.000479996,0,0,0,0.000959993,0.004722424,0.01036607,0.040024291,0.79732348,0.039141839,0,0,0.030176988,0.004242427,0.011287293,0.008043629,0,0.006123643
site_1540_1580_91,9000,0.004662005,0.004662005,0.004662005,0.03962704,0,0,0,0,0,0.004662005,0.011655012,0.046620047,0.776223776,0.041958042,0,0,0.032634033,0.004662005,0.013986014,0.006993007,0,0.006993007
site_1540_1580_92,9100,0.004899912,0.004087746,0.004087746,0.037994504,0,0.000270722,0,0.000270722,0,0.004087746,0.012114419,0.048457675,0.781859716,0.041121265,0,0,0.030238553,0.004087746,0.013075404,0.006673063,0,0.006673063
