ID2,Long,Lat,x-error (m),y-error (m),avg-error (m),,
1710,-74.25,44.45,397.33,556.59,476.96,,
1711,-73.7111,43.2327,4.06,5.57,4.815,,
1712,-74.42,44.32,398.21,556.59,477.4,,
1713,-74.25,43.78,401.86,556.59,479.225,,
1714,-74.52,44.08,399.83,556.59,478.21,,
1715,-74.3,43.38,404.53,556.59,480.56,,
1716,-73.7,43.92,400.91,556.59,478.75,,
1717,-71.17,44.8,394.94,556.59,475.765,,
1718,-72.15,43.02,406.93,556.59,481.76,,
1719,-72.2926,44.7037,3.96,5.57,4.765,,
1720,-72.58,44.07,399.9,556.59,478.245,,
1721,-73.0069,43.2753,4.05,5.57,4.81,,
1722,-71.95,41.45,417.18,556.59,486.885,,
1723,-71.9,41.87,414.47,556.59,485.53,,
1724,-76.58,41.77,415.12,556.59,485.855,,
1725,-70.45,45.18,392.33,556.59,474.46,,
1726,-68.02,46.62,382.28,556.59,469.435,,
1727,-68.2,47.03,379.38,556.59,467.985,,
1728,-68.4688,47.1897,3.78,5.57,4.675,,
1729,-68.47,46.77,381.22,556.59,468.905,,
1730,-68.17,46.03,386.43,556.59,471.51,,
1731,-68.62,45.63,389.21,556.59,472.9,,
1732,-68.48,45.37,391.02,556.59,473.805,,
1733,-70.03,44.23,398.82,556.59,477.705,,
1734,-70.15,44.8,394.94,556.59,475.765,,
1735,-74.08,41.88,414.4,556.59,485.495,,
1736,-74.05,42.6,409.7,556.59,483.145,,
1737,-74.4,43.65,402.73,556.59,479.66,,
1738,-74.23,43.98,400.51,556.59,478.55,,
1739,-73.9657,44.1341,3.99,5.57,4.78,,
1740,-74.28,44.4,397.67,556.59,477.13,,
1741,-74.28,44.4,397.67,556.59,477.13,,
1742,-74.87,44.1,399.7,556.59,478.145,,
1743,-73.6,43.83,401.52,556.59,479.055,,
1744,-73.9,44.33,398.14,556.59,477.365,,
1745,-74.38,44.32,398.21,556.59,477.4,,
1746,-74.85,44.1,399.7,556.59,478.145,,
1747,-73.97,43.55,403.4,556.59,479.995,,
1748,-73.73,43.65,402.73,556.59,479.66,,
1749,-74.67,43.62,402.93,556.59,479.76,,
1750,-74.25,44.03,400.17,556.59,478.38,,
1751,-74.17,43.83,401.52,556.59,479.055,,
1752,-74.37,44.32,398.21,556.59,477.4,,
1753,-74.17,43.87,401.25,556.59,478.92,,
1754,-73.7406,44.1433,3.99,5.57,4.78,,
1755,-74.3,44.38,397.8,556.59,477.195,,
1756,-73.7,43.83,401.52,556.59,479.055,,
1757,-73.968,44.181,39.92,55.66,47.79,,
1758,-74.12,43.83,401.52,556.59,479.055,,
1759,-74.48,44.13,399.5,556.59,478.045,,
1760,-73.9443,44.1309,3.99,5.57,4.78,,
1761,-73.98,44.12,399.56,556.59,478.075,,
1762,-74.58,44.58,396.44,556.59,476.515,,
1763,-73.9358,44.1069,4,5.57,4.785,,
1764,-74.15,44.25,398.68,556.59,477.635,,
1765,-74.95,44.05,400.04,556.59,478.315,,
1766,-73.98,44.12,399.56,556.59,478.075,,
1767,-74.43,44.13,399.5,556.59,478.045,,
1768,-74.3,44.43,397.46,556.59,477.025,,
1769,-74.08,44.55,396.64,556.59,476.615,,
1770,-74.97,44.15,399.36,556.59,477.975,,
1771,-73.6,44.03,400.17,556.59,478.38,,
1772,-74.15,44.27,398.55,556.59,477.57,,
1773,-74.3,44.18,399.16,556.59,477.875,,
1774,-73.73,44.12,399.56,556.59,478.075,,
1775,-74.054,44.146,39.94,55.66,47.8,,
1776,-74.95,44.05,400.04,556.59,478.315,,
1777,-74.22,44.03,400.17,556.59,478.38,,
1778,-73.8263,44.0959,4,5.57,4.785,,
1779,-73.8,43.37,404.6,556.59,480.595,,
1780,-73.87,44.52,396.85,556.59,476.72,,
1781,-74.5,41,4200.6,5565.85,4883.225,,
1782,-74.83,41.07,419.61,556.59,488.1,,
1783,-74.3986,40.8558,4.21,5.57,4.89,,
1784,-74.42,40.98,420.19,556.59,488.39,,
1785,-74.25,41.05,419.74,556.59,488.165,,
1786,-78.6,34.68,457.7,556.59,507.145,,
1787,-78.5,34.65,457.87,556.59,507.23,,
1788,-78.63,34.72,457.48,556.59,507.035,,
1789,-78.47,34.6,458.15,556.59,507.37,,
1790,-78.47,34.59,458.2,556.59,507.395,,
1791,-78.47,34.59,458.2,556.59,507.395,,
1792,-89.5,44.5,3969.85,5565.85,4767.85,,
1793,-95.97,36.92,444.98,556.59,500.785,,
1794,-96.27,36.39,448.05,556.59,502.32,,
1795,-83.53,35.08,455.48,556.59,506.035,,
1796,-86.63,41.23,418.59,556.59,487.59,,
1797,-101.5,40.67,422.16,556.59,489.375,,
1798,-99,45,9839.13,13914.64,11876.885,,
1799,-95.55,43.45,404.07,556.59,480.33,,
1800,-84.38,51.03,350.04,556.59,453.315,,
1801,-84.05,51.12,349.36,556.59,452.975,,
1802,-83.58,51.22,348.61,556.59,452.6,,
1803,-83.58,51.22,348.61,556.59,452.6,,
1804,-82.7,51.95,343.05,556.59,449.82,,
1805,-82.7,51.95,343.05,556.59,449.82,,
1806,-84.72,51.38,347.39,556.59,451.99,,
1807,-74.3679,42.0021,4.14,5.57,4.855,,
1808,-74.3846,41.999,4.14,5.57,4.855,,
1809,-74.3852,42.0334,4.13,5.57,4.85,,
1810,-74.3744,42.0338,4.13,5.57,4.85,,
1811,-84.05,51.12,349.36,556.59,452.975,,
1812,-83.08,51.32,347.85,556.59,452.22,,
1813,-80.6,49.07,364.64,556.59,460.615,,
1814,-80.7,49.22,363.54,556.59,460.065,,
1815,-83.07,52.73,337.05,556.59,446.82,,
1816,-82.2,50,3577.66,5565.85,4571.755,,
1817,-85.72,49.8,359.25,556.59,457.92,,
1818,-79.5,44.6,3963.03,5565.85,4764.44,,
1819,-80.33,43.3,405.07,556.59,480.83,,
1820,-79.43,43.95,400.71,556.59,478.65,,
1821,-79.47,46.45,383.48,556.59,470.035,,
1822,-79.28,44.95,393.91,556.59,475.25,,
1823,-79.8885,43.3702,4.05,5.57,4.81,,
1824,-97.12,30.35,480.31,556.59,518.45,,
1825,-96.98,30.25,480.8,556.59,518.695,,
1826,-97.1,30.22,480.95,556.59,518.77,,
1827,-97.33,30.17,481.19,556.59,518.89,,
1828,-97.25,30.1,481.53,556.59,519.06,,
1829,-89.27,35.48,453.24,556.59,504.915,,
1830,-87.78,35.9,450.86,556.59,503.725,,
1831,-87.55,35.95,450.57,556.59,503.58,,
1832,-86.3,36.08,449.83,556.59,503.21,,
1833,-85.1608,35.3962,4.54,5.57,5.055,,
1834,-84.1,36.23,448.97,556.59,502.78,,
1835,-83.8,35.6,4525.6,5565.85,5045.725,,
1836,-83.4249,35.6112,4.52,5.57,5.045,,
1837,-83.4986,35.5628,4.53,5.57,5.05,,
1838,-83.4727,35.5944,4.53,5.57,5.05,,
1839,-83.32,35.55,452.84,556.59,504.715,,
1840,-83.1815,35.5723,4.53,5.57,5.05,,
1841,-82.18,35.63,452.39,556.59,504.49,,
1842,-81.78,35.73,451.82,556.59,504.205,,
1843,-81.47,35.72,451.88,556.59,504.235,,
1844,-80.72,35.23,454.64,556.59,505.615,,
1845,-88.27,36.03,450.12,556.59,503.355,,
1846,-78.883,42.251,41.2,55.66,48.43,,
1847,-95.167,47.183,37.83,55.66,46.745,,
1848,-77.917,42.25,41.2,55.66,48.43,,
1849,-80.775,34.167,46.05,55.66,50.855,,
1850,-57.2,51.45,346.86,556.59,451.725,,
1851,-63.033,58.2,29.33,55.66,42.495,,
1852,-63.883,56.633,30.61,55.66,43.135,,
1853,-83.83,35.59,452.62,556.59,504.605,,
1854,-84.67,45.58,389.56,556.59,473.075,,
1855,-89.63,46.02,386.5,556.59,471.545,,
1856,-91.2,45.52,389.98,556.59,473.285,,
1857,-89.62,46,386.64,556.59,471.615,,
1858,-84.2,35.58,452.67,556.59,504.63,,
1859,-84.92,43.25,405.4,556.59,480.995,,
1860,-71.95,41.46,417.12,556.59,486.855,,
1861,-70.03,42,413.62,556.59,485.105,,
1862,-64.92,45.65,389.08,556.59,472.835,,
1863,-65.3,45.58,389.56,556.59,473.075,,
1864,-65.58,45.58,389.56,556.59,473.075,,
1865,-66.3,45.92,387.2,556.59,471.895,,
1866,-66.87,45.78,388.17,556.59,472.38,,
1867,-66.63,46.02,386.5,556.59,471.545,,
1868,-67.03,46.05,386.29,556.59,471.44,,
1869,-64.28,46.17,385.45,556.59,471.02,,
1870,-65.23,46.35,384.18,556.59,470.385,,
1871,-65.55,46.65,382.07,556.59,469.33,,
1872,-65.85,47.08,379.02,556.59,467.805,,
1873,-65.9,47.05,379.24,556.59,467.915,,
1874,-65.42,47.62,375.16,556.59,465.875,,
1875,-65.75,47.5,376.02,556.59,466.305,,
1876,-66.22,47.57,375.52,556.59,466.055,,
1877,-66.18,47.83,373.65,556.59,465.12,,
1878,-66.62,47.92,373.01,556.59,464.8,,
1879,-66.77,47.97,372.64,556.59,464.615,,
1880,-67.4,46.9,3803,5565.85,4684.425,,
1881,-68.75,47.33,377.24,556.59,466.915,,
1882,-68.5,47.57,375.52,556.59,466.055,,
1883,-66.9,47.42,376.6,556.59,466.595,,
1884,-67.75,47.92,373.01,556.59,464.8,,
1885,-135.4,59.2,2849.96,5565.85,4207.905,,
1886,-89.179,38.898,43.32,55.66,49.49,,
1887,-130.65,61.683,26.4,55.66,41.03,,
1888,-129.017,60.033,27.8,55.66,41.73,,
1889,-87.921,46.833,38.08,55.66,46.87,,
1890,-87.455,45.667,38.9,55.66,47.28,,
1891,-86.958,46.47,38.33,55.66,46.995,,
1892,-88.51,44.87,394.46,556.59,475.525,,
1893,-88.52,44.88,394.39,556.59,475.49,,
1894,-88.85,44.98,393.7,556.59,475.145,,
1895,-88.49,44.9,394.25,556.59,475.42,,
1896,-88.55,44.89,394.32,556.59,475.455,,
1897,-88.6,44.89,394.32,556.59,475.455,,
1898,-88.71,45.07,393.08,556.59,474.835,,
1899,-88.52,44.88,394.39,556.59,475.49,,
1900,-88.7,45.01,393.5,556.59,475.045,,
1901,-88.66,44.88,394.39,556.59,475.49,,
1902,-88.63,45.08,393.02,556.59,474.805,,
1903,-88.57,44.98,393.7,556.59,475.145,,
1904,-88.75,45.02,393.43,556.59,475.01,,
1905,-88.53,44.94,393.98,556.59,475.285,,
1906,-88.58,44.91,394.18,556.59,475.385,,
1907,-88.6,44.89,394.32,556.59,475.455,,
1908,-88.6,44.89,394.32,556.59,475.455,,
1909,-88.89,45.01,393.5,556.59,475.045,,
1910,-88.63,44.98,393.7,556.59,475.145,,
1911,-88.66,44.95,393.91,556.59,475.25,,
1912,-88.62,45.11,392.81,556.59,474.7,,
1913,-88.58,45,393.57,556.59,475.08,,
1914,-88.57,44.89,394.32,556.59,475.455,,
1915,-88.51,44.87,394.46,556.59,475.525,,
1916,-88.51,44.89,394.32,556.59,475.455,,
1917,-88.58,45,393.57,556.59,475.08,,
1918,-88.7,45.09,392.95,556.59,474.77,,
1919,-88.72,44.87,394.46,556.59,475.525,,
1920,-88.66,44.88,394.39,556.59,475.49,,
1921,-88.66,44.88,394.39,556.59,475.49,,
1922,-88.55,45,393.57,556.59,475.08,,
1923,-88.83,45.02,393.43,556.59,475.01,,
1924,-88.62,45.05,393.22,556.59,474.905,,
1925,-88.82,45.03,393.36,556.59,474.975,,
1926,-88.63,44.89,394.32,556.59,475.455,,
1927,-88.52,44.9,394.25,556.59,475.42,,
1928,-88.89,44.98,393.7,556.59,475.145,,
1929,-88.5,44.99,393.63,556.59,475.11,,
1930,-88.63,45.08,393.02,556.59,474.805,,
1931,-88.61,45.1,392.88,556.59,474.735,,
1932,-88.54,44.93,394.05,556.59,475.32,,
1933,-88.62,45.11,392.81,556.59,474.7,,
1934,-88.89,44.98,393.7,556.59,475.145,,
1935,-88.89,44.98,393.7,556.59,475.145,,
1936,-88.84,44.98,393.7,556.59,475.145,,
1937,-88.83,45.02,393.43,556.59,475.01,,
1938,-88.6,44.89,394.32,556.59,475.455,,
1939,-88.58,45,393.57,556.59,475.08,,
1940,-88.66,44.88,394.39,556.59,475.49,,
1941,-88.77,45.01,393.5,556.59,475.045,,
1942,-88.55,45,393.57,556.59,475.08,,
1943,-88.5,44.87,394.46,556.59,475.525,,
1944,-88.52,45.09,392.95,556.59,474.77,,
1945,-88.54,44.93,394.05,556.59,475.32,,
1946,-88.96,45.06,393.15,556.59,474.87,,
1947,-88.71,44.87,394.46,556.59,475.525,,
1948,-88.82,45.03,393.36,556.59,474.975,,
1949,-88.54,44.89,394.32,556.59,475.455,,
1950,-88.52,45.11,392.81,556.59,474.7,,
1951,-88.51,45.09,392.95,556.59,474.77,,
1952,-88.63,44.92,394.11,556.59,475.35,,
1953,-88.57,44.98,393.7,556.59,475.145,,
1954,-88.58,44.91,394.18,556.59,475.385,,
1955,-88.57,45.05,393.22,556.59,474.905,,
1956,-88.7,45.09,392.95,556.59,474.77,,
1957,-88.64,44.98,393.7,556.59,475.145,,
1958,-88.8,45,3935.65,5565.85,4750.75,,
1959,-88.62,44.89,394.32,556.59,475.455,,
1960,-88.96,45.06,393.15,556.59,474.87,,
1961,-88.52,44.95,393.91,556.59,475.25,,
1962,-88.84,45.08,393.02,556.59,474.805,,
1963,-88.88,45.11,392.81,556.59,474.7,,
1964,-88.92,45.05,393.22,556.59,474.905,,
1965,-88.93,44.98,393.7,556.59,475.145,,
1966,-88.78,45.09,392.95,556.59,474.77,,
1967,-88.5,45.1,3928.78,5565.85,4747.315,,
1968,-88.56,44.89,394.32,556.59,475.455,,
1969,-88.75,45.06,393.15,556.59,474.87,,
1970,-88.52,45.04,393.29,556.59,474.94,,
1971,-88.6,44.95,393.91,556.59,475.25,,
1972,-88.55,45.01,393.5,556.59,475.045,,
1973,-88.75,45.07,393.08,556.59,474.835,,
1974,-88.89,45.04,393.29,556.59,474.94,,
1975,-88.51,45.03,393.36,556.59,474.975,,
1976,-88.52,44.88,394.39,556.59,475.49,,
1977,-88.52,44.88,394.39,556.59,475.49,,
1978,-91.28,43.15,406.07,556.59,481.33,,
1979,-91.38,42.8,408.38,556.59,482.485,,
1980,-91.28,42.55,410.03,556.59,483.31,,
1981,-90.95,42.58,409.83,556.59,483.21,,
1982,-89.93,42.3,411.67,556.59,484.13,,
1983,-90.12,42.3,411.67,556.59,484.13,,
1984,-90.28,42.27,411.86,556.59,484.225,,
1985,-90.08,42.27,411.86,556.59,484.225,,
1986,-90.1,42.32,411.54,556.59,484.065,,
1987,-89.93,42.32,411.54,556.59,484.065,,
1988,-90.12,42.33,411.47,556.59,484.03,,
1989,-89.87,42.77,408.58,556.59,482.585,,
1990,-90.92,43.65,402.73,556.59,479.66,,
1991,-90.78,43.52,403.6,556.59,480.095,,
1992,-90.73,43.68,402.53,556.59,479.56,,
1993,-90.38,43.58,403.2,556.59,479.895,,
1994,-90.5,43.4,4044.01,5565.85,4804.93,,
1995,-90.58,42.62,409.57,556.59,483.08,,
1996,-90.67,42.65,409.37,556.59,482.98,,
1997,-90.47,42.72,408.91,556.59,482.75,,
1998,-91.47,43.75,402.06,556.59,479.325,,
1999,-89.88,42.88,407.85,556.59,482.22,,
2000,-90.55,42.7,409.04,556.59,482.815,,
2001,-89.92,43.1,406.4,556.59,481.495,,
2002,-89.92,43.08,406.53,556.59,481.56,,
2003,-89.78,43.17,405.93,556.59,481.26,,
2004,-89.8,43.03,406.86,556.59,481.725,,
2005,-89.83,43.08,406.53,556.59,481.56,,
2006,-89.87,43.03,406.86,556.59,481.725,,
2007,-89.88,43.08,406.53,556.59,481.56,,
2008,-89.87,43.05,406.73,556.59,481.66,,
2009,-89.85,43.07,406.6,556.59,481.595,,
2010,-90.38,43.72,402.26,556.59,479.425,,
2011,-64.32,44.57,396.51,556.59,476.55,,
2012,-66.08,43.88,401.18,556.59,478.885,,
2013,-66.07,44.12,399.56,556.59,478.075,,
2014,-65.45,44.82,394.8,556.59,475.695,,
2015,-65.32,44.72,395.48,556.59,476.035,,
2016,-65.03,44.73,395.42,556.59,476.005,,
2017,-64.8,44.48,397.12,556.59,476.855,,
2018,-63.67,44.55,396.64,556.59,476.615,,
2019,-63.57,44.48,397.12,556.59,476.855,,
2020,-60.32,45.93,387.13,556.59,471.86,,
2021,-62.53,44.92,394.11,556.59,475.35,,
2022,-62.88,45.12,392.74,556.59,474.665,,
2023,-63.55,45.38,390.95,556.59,473.77,,
2024,-63.67,45.8,388.03,556.59,472.31,,
2025,-63.93,45.55,389.77,556.59,473.18,,
2026,-64.47,45.4,390.81,556.59,473.7,,
2027,-62.62,45.67,388.94,556.59,472.765,,
2028,-61.83,45.62,389.28,556.59,472.935,,
2029,-62.13,45.57,389.63,556.59,473.11,,
2030,-61.12,45.87,387.54,556.59,472.065,,
2031,-60.92,46.17,385.45,556.59,471.02,,
2032,-60.97,46.27,384.75,556.59,470.67,,
2033,-60.68,46.38,383.97,556.59,470.28,,
2034,-53.03,47.35,377.1,556.59,466.845,,
2035,-53.33,47.43,376.52,556.59,466.555,,
2036,-53.93,47.73,374.37,556.59,465.48,,
2037,-54.33,47.92,373.01,556.59,464.8,,
2038,-55.7,48.95,365.52,556.59,461.055,,
2039,-54.97,49.03,364.93,556.59,460.76,,
2040,-56.08,49.15,364.05,556.59,460.32,,
2041,-57.58,49.38,362.36,556.59,459.475,,
2042,-57.77,49.93,358.29,556.59,457.44,,
2043,-57.6,50.22,356.13,556.59,456.36,,
2044,-57.27,50.73,352.31,556.59,454.45,,
2045,-55.63,51.33,347.77,556.59,452.18,,
2046,-58.18,48.67,367.57,556.59,462.08,,
2047,-58.55,48.33,370.04,556.59,463.315,,
2048,-80.733,25.631,5.02,5.57,5.295,,
2049,-80.717,25.622,5.02,5.57,5.295,,
2050,-80.7,25.611,5.02,5.57,5.295,,
2051,-81.017,25.653,5.02,5.57,5.295,,
2052,-80.767,25.583,5.02,5.57,5.295,,
2053,-80.933,25.589,5.02,5.57,5.295,,
2054,-80.767,25.65,5.02,5.57,5.295,,
2055,-80.933,25.508,5.02,5.57,5.295,,
2056,-80.85,25.508,5.02,5.57,5.295,,
2057,-80.8,25.528,5.02,5.57,5.295,,
2058,-80.8,25.528,5.02,5.57,5.295,,
2059,-80.767,25.507,5.02,5.57,5.295,,
2060,-80.767,25.507,5.02,5.57,5.295,,
2061,-80.817,25.378,5.03,5.57,5.3,,
2062,-81.02,25.83,500.98,556.59,528.785,,
2063,-80.883,25.451,5.03,5.57,5.3,,
2064,-80.883,25.461,5.03,5.57,5.3,,
2065,-80.967,25.436,5.03,5.57,5.3,,
2066,-96.17,64.33,241.11,556.59,398.85,,
2067,-102,66.5,2219.38,5565.85,3892.615,,
2068,-98.17,61.5,265.58,556.59,411.085,,
2069,-101.25,54.25,325.18,556.59,440.885,,
2070,-92.67,49.33,362.73,556.59,459.66,,
2071,-82,49.17,363.9,556.59,460.245,,
2072,-86,49.75,359.62,556.59,458.105,,
2073,-65.1,58.43,291.39,556.59,423.99,,
2074,-62.78,58.45,291.23,556.59,423.91,,
2075,-65.17,58.47,291.06,556.59,423.825,,
2076,-71.251,44.247,39.87,55.66,47.765,,
2077,-109.959,43.468,40.39,55.66,48.025,,
2078,-109.941,43.45,40.41,55.66,48.035,,
2079,-109.92,43.459,40.4,55.66,48.03,,
2080,-109.939,43.472,40.39,55.66,48.025,,
2081,-109.95,43.439,40.41,55.66,48.035,,
2082,-108.833,36.006,45.03,55.66,50.345,,
2083,-108.811,35.982,45.04,55.66,50.35,,
2084,-74.371,44.309,39.83,55.66,47.745,,
2085,-133.583,69.283,19.69,55.66,37.675,,
2086,-132.167,69.117,19.84,55.66,37.75,,
2087,-113.67,42.33,411.47,556.59,484.03,,
2088,-113.67,42.33,411.47,556.59,484.03,,
2089,-113.67,42.33,411.47,556.59,484.03,,
2090,-113.67,42.33,411.47,556.59,484.03,,
2091,-113.67,42.33,411.47,556.59,484.03,,
2092,-113.67,42.33,411.47,556.59,484.03,,
2093,-113.67,42.33,411.47,556.59,484.03,,
2094,-113.67,42.33,411.47,556.59,484.03,,
2095,-113.67,42.33,411.47,556.59,484.03,,
2096,-113.67,42.33,411.47,556.59,484.03,,
2097,-113.67,42.33,411.47,556.59,484.03,,
2098,-113.67,42.33,411.47,556.59,484.03,,
2099,-113.67,42.33,411.47,556.59,484.03,,
2100,-113.67,42.33,411.47,556.59,484.03,,
2101,-113.67,42.33,411.47,556.59,484.03,,
2102,-113.67,42.33,411.47,556.59,484.03,,
2103,-113.67,42.33,411.47,556.59,484.03,,
2104,-113.67,42.33,411.47,556.59,484.03,,
2105,-113.67,42.33,411.47,556.59,484.03,,
2106,-113.67,42.33,411.47,556.59,484.03,,
2107,-113.67,42.33,411.47,556.59,484.03,,
2108,-113.67,42.33,411.47,556.59,484.03,,
2109,-113.67,42.33,411.47,556.59,484.03,,
2110,-113.67,42.33,411.47,556.59,484.03,,
2111,-113.67,42.33,411.47,556.59,484.03,,
2112,-113.67,42.33,411.47,556.59,484.03,,
2113,-113.67,42.33,411.47,556.59,484.03,,
2114,-113.67,42.33,411.47,556.59,484.03,,
2115,-113.67,42.33,411.47,556.59,484.03,,
2116,-113.67,42.33,411.47,556.59,484.03,,
2117,-113.67,42.33,411.47,556.59,484.03,,
2118,-113.67,42.33,411.47,556.59,484.03,,
2119,-113.67,42.33,411.47,556.59,484.03,,
2120,-113.67,42.33,411.47,556.59,484.03,,
2121,-113.67,42.33,411.47,556.59,484.03,,
2122,-113.67,42.33,411.47,556.59,484.03,,
2123,-113.67,42.33,411.47,556.59,484.03,,
2124,-113.67,42.33,411.47,556.59,484.03,,
2125,-113.67,42.33,411.47,556.59,484.03,,
2126,-113.67,42.33,411.47,556.59,484.03,,
2127,-113.67,42.33,411.47,556.59,484.03,,
2128,-113.67,42.33,411.47,556.59,484.03,,
2129,-113.67,42.33,411.47,556.59,484.03,,
2130,-113.67,42.33,411.47,556.59,484.03,,
2131,-113.67,42.33,411.47,556.59,484.03,,
2132,-113.67,42.33,411.47,556.59,484.03,,
2133,-113.67,42.33,411.47,556.59,484.03,,
2134,-113.67,42.33,411.47,556.59,484.03,,
2135,-113.67,42.33,411.47,556.59,484.03,,
2136,-113.67,42.33,411.47,556.59,484.03,,
2137,-113.67,42.33,411.47,556.59,484.03,,
2138,-113.67,42.33,411.47,556.59,484.03,,
2139,-113.67,42.33,411.47,556.59,484.03,,
2140,-113.67,42.33,411.47,556.59,484.03,,
2141,-113.67,42.33,411.47,556.59,484.03,,
2142,-113.67,42.33,411.47,556.59,484.03,,
2143,-113.67,42.33,411.47,556.59,484.03,,
2144,-113.67,42.33,411.47,556.59,484.03,,
2145,-107.81,37.81,439.73,556.59,498.16,,
2146,-107.61,37.8,439.79,556.59,498.19,,
2147,-107.78,37.84,439.55,556.59,498.07,,
2148,-107.78,37.84,439.55,556.59,498.07,,
2149,-107.7,37.71,440.32,556.59,498.455,,
2150,-107.61,37.81,439.73,556.59,498.16,,
2151,-107.78,37.7,440.38,556.59,498.485,,
2152,-107.7,37.71,440.32,556.59,498.455,,
2153,-107.7,37.73,440.21,556.59,498.4,,
2154,-107.7,37.74,440.15,556.59,498.37,,
2155,-107.7,37.72,440.26,556.59,498.425,,
2156,-107.68,37.75,440.09,556.59,498.34,,
2157,-107.68,37.75,440.09,556.59,498.34,,
2158,-107.68,37.75,440.09,556.59,498.34,,
2159,-107.68,37.75,440.09,556.59,498.34,,
2160,-107.68,37.75,440.09,556.59,498.34,,
2161,-107.78,37.68,440.5,556.59,498.545,,
2162,-107.78,37.67,440.56,556.59,498.575,,
2163,-107.77,37.7,440.38,556.59,498.485,,
2164,-107.78,37.65,440.68,556.59,498.635,,
2165,-107.82,37.6,440.98,556.59,498.785,,
2166,-107.81,37.65,440.68,556.59,498.635,,
2167,-107.81,37.65,440.68,556.59,498.635,,
2168,-107.81,37.65,440.68,556.59,498.635,,
2169,-107.81,37.65,440.68,556.59,498.635,,
2170,-107.81,37.65,440.68,556.59,498.635,,
2171,-107.75,37.75,440.09,556.59,498.34,,
2172,-107.81,37.55,441.27,556.59,498.93,,
2173,-107.77,37.42,442.04,556.59,499.315,,
2174,-107.82,37.53,441.39,556.59,498.99,,
2175,-107.81,37.53,441.39,556.59,498.99,,
2176,-107.81,37.48,441.69,556.59,499.14,,
2177,-117.85,33.65,463.32,556.59,509.955,,
2178,-117.85,33.65,463.32,556.59,509.955,,
2179,-118,34,11535.76,13914.64,12725.2,,
2180,-118,34,11535.76,13914.64,12725.2,,
2181,-118,34,11535.76,13914.64,12725.2,,
2182,-117,34,11535.76,13914.64,12725.2,,
2183,-119,37,11112.72,13914.64,12513.68,,
2184,-119,38,10964.88,13914.64,12439.76,,
2185,-119,38,10964.88,13914.64,12439.76,,
2186,-119,38,10964.88,13914.64,12439.76,,
2187,-119,38,10964.88,13914.64,12439.76,,
2188,-119,38,10964.88,13914.64,12439.76,,
2189,-119,38,10964.88,13914.64,12439.76,,
2190,-119,38,10964.88,13914.64,12439.76,,
2191,-120.25,38.75,434.07,556.59,495.33,,
2192,-120.25,38.75,434.07,556.59,495.33,,
2193,-120.25,38.75,434.07,556.59,495.33,,
2194,-120.25,38.75,434.07,556.59,495.33,,
2195,-120.25,38.75,434.07,556.59,495.33,,
2196,-120.25,38.75,434.07,556.59,495.33,,
2197,-120.25,38.75,434.07,556.59,495.33,,
2198,-120.25,38.75,434.07,556.59,495.33,,
2199,-120.25,38.75,434.07,556.59,495.33,,
2200,-120.25,38.75,434.07,556.59,495.33,,
2201,-120.25,38.75,434.07,556.59,495.33,,
2202,-120.25,38.75,434.07,556.59,495.33,,
2203,-109.07,36.28,448.68,556.59,502.635,,
2204,-109.08,36.27,448.74,556.59,502.665,,
2205,-109.17,36.3,448.57,556.59,502.58,,
2206,-109.29,36.28,448.68,556.59,502.635,,
2207,-109.31,36.28,448.68,556.59,502.635,,
2208,-109.2,36.29,448.63,556.59,502.61,,
2209,-109.34,36.28,448.68,556.59,502.635,,
2210,-109.38,36.23,448.97,556.59,502.78,,
2211,-109.41,36.21,449.09,556.59,502.84,,
2212,-109.45,36.17,449.31,556.59,502.95,,
2213,-109.46,36.17,449.31,556.59,502.95,,
2214,-109.47,36.16,449.37,556.59,502.98,,
2215,-109.5,36.17,449.31,556.59,502.95,,
2216,-109.51,36.17,449.31,556.59,502.95,,
2217,-109.54,36.16,449.37,556.59,502.98,,
2218,-109,36.25,448.86,556.59,502.725,,
2219,-109,36.25,448.86,556.59,502.725,,
2220,-109,36.25,448.86,556.59,502.725,,
2221,-109,36.25,448.86,556.59,502.725,,
2222,-109,36.25,448.86,556.59,502.725,,
2223,-109,36.25,448.86,556.59,502.725,,
2224,-109,36.25,448.86,556.59,502.725,,
2225,-109,36.25,448.86,556.59,502.725,,
2226,-109,36.25,448.86,556.59,502.725,,
2227,-109,36.25,448.86,556.59,502.725,,
2228,-109,36.25,448.86,556.59,502.725,,
2229,-109,36.25,448.86,556.59,502.725,,
2230,-109,36.25,448.86,556.59,502.725,,
2231,-109,36.25,448.86,556.59,502.725,,
2232,-109,36.25,448.86,556.59,502.725,,
2233,-109,36.25,448.86,556.59,502.725,,
2234,-109,36.25,448.86,556.59,502.725,,
2235,-109,36.25,448.86,556.59,502.725,,
2236,-109,36.25,448.86,556.59,502.725,,
2237,-109,36.25,448.86,556.59,502.725,,
2238,-109,36.25,448.86,556.59,502.725,,
2239,-109,36.25,448.86,556.59,502.725,,
2240,-109,36.25,448.86,556.59,502.725,,
2241,-109,36.25,448.86,556.59,502.725,,
2242,-109,36.25,448.86,556.59,502.725,,
2243,-109,36.25,448.86,556.59,502.725,,
2244,-109,36.25,448.86,556.59,502.725,,
2245,-109,36.25,448.86,556.59,502.725,,
2246,-109,36.25,448.86,556.59,502.725,,
2247,-109,36.25,448.86,556.59,502.725,,
